id,name,type,quality,faction,cost,skill_summary,awakening,image,version,source
talent-613008,重大里程碑,天赋牌,2,通用,,棋手到达5级时，获得8能量、1张装备箱和1张高阶效果牌。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/0c6f1c3838863b0b78685dc642842b14f904821740fb01ab824a9a0642e4f7a2.webp,官方 2026-08-28,官方卡牌资料
talent-635037,日落海来客,天赋牌,2,通用,,获得3能量以及1张雅典娜。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/77fe7aa8faf107eb19768ee7ed52de8e53d6e52036d1dbf1a7f48e4323f87075.webp,官方 2026-08-28,官方卡牌资料
talent-value,一分钱一分货,天赋牌,2,通用,,获得1张天赋牌等价交换：扣除当前所有能量。根据扣除数量获得不同资源奖励。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/069c8f143f38f4d24302362a075eabe0b8c340070405c5ff62b132bed63e54d7.webp,官方 2026-08-28,官方卡牌资料
talent-635039,日落海精兵,天赋牌,2,通用,,卡牌3选1（4阶或5阶的【日落海】英雄）。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/fc3fda965b61c11fdd89f7005131375611eadb3f0ff2a457813ce9a1707e919b.webp,官方 2026-08-28,官方卡牌资料
talent-646011,怒神项链,天赋牌,2,通用,,获得怒神项链：增加暴击率以及法术伤害可以暴击。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/3c739a0083e8b6c4684b29aee8b7be015abd9efda9d68aa84c1d82b8b4833b1d.webp,官方 2026-08-28,官方卡牌资料
talent-613004,人才济济,天赋牌,2,通用,,升级所需棋手经验-2，每次升级时获得1张天赋牌人才搜寻。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/c6aede988612868fd9c4fd6bd0bb6c61a8ec34d2e9f84beab610eae09fcbf730.webp,官方 2026-08-28,官方卡牌资料
talent-635042,三分来客,天赋牌,2,通用,,获得3能量以及1张小乔。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/9d6ff8e8838ad965a51b6522c5d2804e75ba1df1e16797ccf9cd4ece556287de.webp,官方 2026-08-28,官方卡牌资料
talent-646004,法潮灵杖,天赋牌,2,通用,,获得法潮灵杖：获取左右1格英雄法术攻击力。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/6760c0c1cd71eeb7bc9ccf74bcca2393b236e990c559d9059791693f3722aa5e.webp,官方 2026-08-28,官方卡牌资料
talent-635044,三分精兵,天赋牌,2,通用,,卡牌3选1（4阶或5阶的【三分】英雄）。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/a938b027dce43db27bfe448b69d12c677ce1ba1548075c0f33cd5bb88894c242.webp,官方 2026-08-28,官方卡牌资料
talent-646003,断念,天赋牌,2,通用,,获得断念：造成伤害时降低敌方最大生命值。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/73aae5afeb6f31408f588d7f0c1a9ea0f0e0e3b22e9955d8234d35b3762be697.webp,官方 2026-08-28,官方卡牌资料
talent-646002,破阵战芒,天赋牌,2,通用,,获得破阵战芒：增加攻速及伤害提升（1-3阶英雄限定）。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/a0ec5be40eb9ad6c48eae973e481af596cc6c4ee645e21e96be682f367a6b470.webp,官方 2026-08-28,官方卡牌资料
talent-636101,能量改造,天赋牌,2,通用,,阿科米亚核心不再分配等级。回合开始时，核心每拥有30级，将随机触发场上1名英雄的1次整备或登场效果（单回合最多触发100次）。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/ec8d8f61077b064fe5588506c58916381b6fbde52920b61e5ed74ae7fe2dcd6c.webp,官方 2026-08-28,官方卡牌资料
talent-646001,破妄之刃,天赋牌,2,通用,,获得破妄之刃：获得真实伤害能力并提升移速且免疫减速效果。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/d8c808086881cc249077e21fc7f42a2b744a9ebcfa48c0137ed6295df6c5b16e.webp,官方 2026-08-28,官方卡牌资料
talent-636103,光棱塔,天赋牌,2,通用,,阿科米亚核心不再分配等级。每秒对1个随机敌方单位造成6次核心等级×1的法术伤害。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/55cae208837cec94814c31a9b7645faf67879128f3d9ea201c0f2a7b5aa64c41.webp,官方 2026-08-28,官方卡牌资料
talent-638008,瞬影连斩,天赋牌,2,通用,,闪现英雄击败敌方单位时，会立刻闪现至最近的敌人处，并无敌0.5秒。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/24f2f929acb3ac3e4c930ff4f7cc932f5d169f0bba8a562d806deb0cbe238b50.webp,官方 2026-08-28,官方卡牌资料
talent-636105,场外供能,天赋牌,2,通用,,回合开始时，阿科米亚核心获得棋手等级×3的等级。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/98ae77f0d9d74bd8b0f75d28acc56873308370ea1b9fa1744b80a1225f94a71f.webp,官方 2026-08-28,官方卡牌资料
talent-636106,积极整备,天赋牌,2,通用,,你的英雄每触发5次整备效果，随机获得1件日落海专属装备，上限3件。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/7557c55e2706a6f53865f2940259de470b36530e95383ec0f264e73dd25ba0b1.webp,官方 2026-08-28,官方卡牌资料
talent-638003,胜之不武,天赋牌,2,通用,,获得3张天赋牌胜之不武：下场战斗你的英雄+20临时等级，但对敌方棋手造成的伤害-10。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/2ffab6e22f911e76deaa9a530793d1d347969508c417a83419aaaae8823c32e9.webp,官方 2026-08-28,官方卡牌资料
talent-63700801,崛起,天赋牌,2,通用,,获得1张马可波罗和1张百里守约。共战时，获得3临时等级。若战斗胜利，至多保留他们获得的20临时等级。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/71e2b5547e8193837d9d79f166f5da1f4b4f3f7bf0fba65f818dbe8f3ea7045c.webp,官方 2026-08-28,官方卡牌资料
talent-636601,协同一致,天赋牌,2,通用,,回合开始时，无阵营英雄获得等于当前棋手等级的等级。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/d3980168aca88d2d68f7ea189e2032058422e7d2eb141d43a2e2a1446cce819f.webp,官方 2026-08-28,官方卡牌资料
talent-636516,荆棘牢笼,天赋牌,2,通用,,先知图腾获得额外效果：每5秒眩晕最远的1个敌人，持续2秒。如果敌人在眩晕期间阵亡，召唤1只与其等级相同的熊灵。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/fe2d21c1109b2deef36137bb8f9dabd70bf0c6d4148332246c3852d7dc043ca8.webp,官方 2026-08-28,官方卡牌资料
talent-636514,因缘际会,天赋牌,2,通用,,召唤1个1级的因缘图腾。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/dc1a15e67990c517d5d443cc1879b214f7a48626f18639362e46489f012b17c0.webp,官方 2026-08-28,官方卡牌资料
talent-636115,动能灌注,天赋牌,2,通用,,阿科米亚核心等级+10。你的英雄每合计攻击10次，核心等级+1。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/eb049aaf0c03a015e6d6f537a8450abc7940f8070b3746c65a4d9eb3b8c7a40e.webp,官方 2026-08-28,官方卡牌资料
talent-636117,智能装甲,天赋牌,2,通用,,随机获得1件【日落海专属装备】。我方英雄每穿戴1件【日落海专属装备】，其整备效果会额外触发1次。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/24cb776ec8aa00d1f098cb866714ea0de4a5a4614414c4c6653cc428222aeba7.webp,官方 2026-08-28,官方卡牌资料
talent-636201,多彩古币,天赋牌,2,通用,,古币只能对非【河洛】英雄主动使用：随机变成其他同阶非【河洛】英雄，等级额外+7。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/c78e43e7af19aaba26ed15ab20b96442ed69699c470c11ee9d9f5842874ce170.webp,官方 2026-08-28,官方卡牌资料
talent-636512,坚不可摧,天赋牌,2,通用,,战斗开始时，我方先知图腾、因缘图腾和往生图腾获得回合数x100的护盾。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/c80602a0298e60ce576c083f138790bcf4bf3c37f4bb6b93a3089b8f58ecc2e7.webp,官方 2026-08-28,官方卡牌资料
talent-636510,图腾启灵,天赋牌,2,通用,,每回合随机召唤1个图腾，直到回合结束。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/46a51d6da1033cfa047878357585332ef69420cb29f8a588ca3611ac12138602.webp,官方 2026-08-28,官方卡牌资料
talent-636509,化为熊灵,天赋牌,2,通用,,战斗中首名【大河】英雄阵亡时，召唤1只场上大河英雄等级之和的熊灵（不计算临时等级），并嘲讽周围2格敌人，持续4秒。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/42873835d5b1c8b6768f1e234a9316f10b6910c28c33921e6a7626e426a9c2a0.webp,官方 2026-08-28,官方卡牌资料
talent-636206,传家宝,天赋牌,2,通用,,古币不再附带转瞬。每回合开始时，手牌中古币等级+1，若数量≥8张，则+2级。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/84d4d600f0be0ae2edb19b1c6369426950f0ab78b6dd255591c7143e5b60ae12.webp,官方 2026-08-28,官方卡牌资料
talent-636209,古币翻新,天赋牌,2,通用,,获得1张古币。古币牌会额外提供2级。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/7c54133980cfe03a1fabae58406f8b06fcd9631d2d77b23d8c9afc7cc81f640b.webp,官方 2026-08-28,官方卡牌资料
talent-636506,生命绽放,天赋牌,2,通用,,获得1张鬼谷子，玄微之种获得额外效果：每秒回复穿戴者3%生命值。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/1b6182da52b446835743b9853596cf5b96bf8dc5a08ca9476158fbfbeb5116af.webp,官方 2026-08-28,官方卡牌资料
talent-636213,献祭之赐,天赋牌,2,通用,,获得1张李信，李信卡牌效果提供的临时等级额外+3。若李信觉醒，敌方英雄触发牺牲时，也会触发己方李信的卡牌效果。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/e87e489f9431bc243f45d5aed53f820f78676b8486a33354d69913771b6e2d89.webp,官方 2026-08-28,官方卡牌资料
talent-636415,贤士登门,天赋牌,2,通用,,随机获得1张【逐鹿】英雄牌。回合开始时，再获得1张。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/09134a8498166c527053b591934d1babfefaa59f8ad5c08350f7ab82404396e8.webp,官方 2026-08-28,官方卡牌资料
talent-636215,零钱兑换,天赋牌,2,通用,,你获得的古币会自动兑换为2张无法提供等级的破损古币，精致古币则兑换为4张。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/e4f4fb64c67b52d79726ba2c42c369dc5a87658849f4aa09740d1f582ad1516d.webp,官方 2026-08-28,官方卡牌资料
talent-636413,乘胜追击,天赋牌,2,通用,,战斗胜利时，获得1张高阶推演战术。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/ba51d33ee195e5f0f7714d6a9b6631965586bac4a2311f8352073a352fcb070a.webp,官方 2026-08-28,官方卡牌资料
talent-636217,最终守卫,天赋牌,2,通用,,你最后1名【河洛】英雄受到致命伤害时进入无敌状态，并提升50%攻击速度，持续1秒。战斗中你的英雄每触发过1次牺牲效果，无敌时间增加0.25秒。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/b229c81e2c5b9636ad2850584236ce06b731ae1c41230f3b92850381085813e4.webp,官方 2026-08-28,官方卡牌资料
talent-636218,古币契约,天赋牌,2,通用,,你的英雄每触发3次牺牲效果，获得1张古币。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/a2eb83b0b615d2f33eb402b027d5b68c979bb87cc39476610161df10ff687902.webp,官方 2026-08-28,官方卡牌资料
talent-636412,鲸吞,天赋牌,2,通用,,获得1张庄周，【逐鹿】英雄每释放6次技能，庄周会吞噬敌方等级最低的1名英雄，永久获得其30%的生命值上限（每场战斗最多吞噬1次）。若庄周觉醒，吞噬上限变为3次。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/6ec9d7b24d8dff4fa184a7ee60585828196808ba8ae9f36cb83cd28654ab5ef7.webp,官方 2026-08-28,官方卡牌资料
talent-636409,强力小弟,天赋牌,2,通用,,你的召唤单位等级+5。每回合开始时，再+5。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/71272305f8104c30954e41a2d820b405d0b24a17ae701a2065bf83b2e337c9df.webp,官方 2026-08-28,官方卡牌资料
talent-636221,幸运硬币,天赋牌,2,通用,,打出古币时有概率额外触发1-3次。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/ed9f320b337a7e8d5957161cc28a378109546f9ff1c80915a8f5837a2b69dfbd.webp,官方 2026-08-28,官方卡牌资料
talent-636224,红豆之托,天赋牌,2,通用,,获得1张【河洛】英雄王维。备战阶段，场上英雄总等级分别达到100/200/400级时，再获得1张王维。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/c96afb2ad16bae1341e8a97a6e3e186729fcc50e0d4e3edd4ff5518368e0d38f.webp,官方 2026-08-28,官方卡牌资料
talent-636401,技高一筹,天赋牌,2,通用,,【逐鹿】英雄每释放6次技能，获得1能量，上限5能量。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/8baccb045d75acb7a25bfea08d731b69224cc41dd3755ae624f4dcf496e35c53.webp,官方 2026-08-28,官方卡牌资料
talent-636317,膨化生命,天赋牌,2,通用,,战斗开始时，你的【三分】英雄额外获得100%生命值上限（仅提升上限），且生命恢复和护盾效果提升20%。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/c8d4d3919897da84aaac42c982dabd68839cb409a70381e434f285765118acff.webp,官方 2026-08-28,官方卡牌资料
talent-636304,乐善好施,天赋牌,2,通用,,你的英雄触发登场效果时，随机2名【三分】英雄等级+2。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/da62f4445674b14e7b1adb6436195486f811a1e5d186d36a74c24f9565319e98.webp,官方 2026-08-28,官方卡牌资料
talent-636314,锦囊妙计,天赋牌,2,通用,,获得1张锦囊：使用后，本回合打出的登场英雄牌，会额外触发1次登场效果。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/220b5d95ae6edc6bc4b6e67a0b70e4a1aa6c64f768dee924119d932e7385a529.webp,官方 2026-08-28,官方卡牌资料
talent-zhaoyun,一身是胆,天赋牌,2,通用,,获得1张赵云，赵云在释放技能前，会额外释放1个技能惊雷之龙，且赵云生命值每次经过70%/30%档位时，会恢复全部法力值。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/3d6bc3e822f0a5d2e97ee02ef1165777317c51c8cd7c36dd8364d09f634771ea.webp,官方 2026-08-28,官方卡牌资料
talent-636307,卧龙威势,天赋牌,2,通用,,获得1张诸葛亮，你的英雄释放技能时，诸葛亮周围1格的其他【三分】英雄获得10点法力值。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/d0d270fc109bb40e54fe1554a29b2ec13b5d59dade218d0b7f23c506d24435c6.webp,官方 2026-08-28,官方卡牌资料
talent-634028,虚构武装,天赋牌,3,通用,,战斗开始时，随机3名己方英雄临时获得2件普通装备及300点生命上限。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/fcdc1d6ea16d6473c84d01e04b34cd4fe90129a0e6e1c32c3cbb327d958f8871.webp,官方 2026-08-28,官方卡牌资料
talent-636309,怒涛,天赋牌,3,通用,,【三分】英雄获得牺牲：大乔灵体现身，对敌人施加1次巨型海浪打击。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/2b7096a9080588738c000e16c8db48c62b8a1cbb497e94d7d6bbf438cdc35865.webp,官方 2026-08-28,官方卡牌资料
talent-636313,控制感应,天赋牌,3,通用,,你的英雄施加控制效果时，你的【三分】英雄获得20点法术攻击力。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/a9eea9f0d24f1a4862970b9a0f33e6af3a0b2d70b21951a259e1d73bca75238f.webp,官方 2026-08-28,官方卡牌资料
talent-636305,搏战,天赋牌,3,通用,,你前两排的【三分】英雄生命值50%以下时，每秒恢复5%生命值，并提升50%攻速。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/30bbbd76cc3c158b2186eddffce652fd5add32f9a90610c0a1f8f4eef6241db6.webp,官方 2026-08-28,官方卡牌资料
talent-three,三三得三,天赋牌,3,通用,,战斗开始时，若你场上【三分】英雄人数刚好是3的倍数，他们分别获得33临时等级。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/fba828eea8189a60da2d233a7769606e0d27ef22e8784bd867258adcb331499b.webp,官方 2026-08-28,官方卡牌资料
talent-636316,挂帅上阵,天赋牌,3,通用,,获得1张挂帅：指定1名【三分】英雄，使其等级等同于1名最近的【三分】英雄。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/a84b1aedf809d87450ac834a6b7b19256b122e6db6379ac3a1e0e5b78a48d5ce.webp,官方 2026-08-28,官方卡牌资料
talent-636303,四重奏,天赋牌,3,通用,,战斗开始时，若你场上有至少3个阵营，全体英雄获得5×棋手等级的临时等级。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/33289a62c3bf60060526cdb844cad188912dd8c31fa1f7a928b3b53c4b856f00.webp,官方 2026-08-28,官方卡牌资料
talent-636318,三分领袖,天赋牌,3,通用,,获得1张装备牌三分旗帜：造成伤害的30%平摊治疗所有【三分】英雄（仅【三分】英雄可穿戴）。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/6ea82699b28576a2821b1b8b0e94a5c7dc09cee6dcd1d15a5f66d2285f42686b.webp,官方 2026-08-28,官方卡牌资料
talent-636301,鬼神降临,天赋牌,3,通用,,你阵亡4名【三分】英雄后，召唤吕布，其等级为已阵亡【三分】英雄等级之和的一半。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/88fe224957de1cd493f3dbc1b2a0d39f3dd323a12e3ac92dc1a432430d281ed3.webp,官方 2026-08-28,官方卡牌资料
talent-636402,意外之财,天赋牌,3,通用,,每合成4次【逐鹿】英雄，获得1张随机1-5阶效果锦囊牌。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/cd459ba82786136589d99dd89cef0d20ff3e92496c88b6ddf3cd2680c3006f68.webp,官方 2026-08-28,官方卡牌资料
talent-636403,令行如流,天赋牌,3,通用,,获得1张战术牌。回合开始时，再获得1张（棋手等级达到5级后，必定是高阶战术）。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/5e9e804aca90bde0859cd31ae00ad2faea5267a26afea7e2dc20f78dab9d1777.webp,官方 2026-08-28,官方卡牌资料
talent-636404,穷兵黩武,天赋牌,3,通用,,【逐鹿】英雄释放技能时，召唤1个玄雍士兵，其等级与召唤英雄相同，最多同时存在3个。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/852aa52247d415b14496001c3ff22f7defa6fe1231c7964b1a34bd38d8d5fc17.webp,官方 2026-08-28,官方卡牌资料
talent-636406,复现,天赋牌,3,通用,,每回合首次对【逐鹿】英雄使用的效果牌会返回手牌并附加转瞬。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/7d7401a78d07ce95b7600048ce16c1fe75b4a43e638398ce8953eb92e4570c2c.webp,官方 2026-08-28,官方卡牌资料
talent-636220,暴君归来,天赋牌,3,通用,,你在战斗过程中复生的英雄，获得200%攻速、100%暴击率并无敌，持续1.5秒。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/86875db7f6c9d9f58a1acef3bb3b2d08cb96166260ba70615f7d465f1bbdc316.webp,官方 2026-08-28,官方卡牌资料
talent-636410,演武,天赋牌,3,通用,,棋手升到5级后，你获得的战术牌都会变为高阶战术。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/bf89fef28ecd500fcf951a726d9d8ba3b0766732b32328e226fcf748863cc760.webp,官方 2026-08-28,官方卡牌资料
talent-636411,罡气护体,天赋牌,3,通用,,【逐鹿】英雄在技能释放期间，每1秒获得自身最大生命值5%的护盾，护盾持续3秒。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/e4425375a2ef04c6ac02ac65208b5029f62b99c0f210468eb119ccfea73efca6.webp,官方 2026-08-28,官方卡牌资料
talent-636219,钱生战力,天赋牌,3,通用,,战斗开始时，随机4名【河洛】英雄获得累计使用古币数（选择此天赋后）的临时等级。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/eba6a5100e0b6164101baa5018f198f588cf563d548fca08f33d152bee3cfbf1.webp,官方 2026-08-28,官方卡牌资料
talent-636216,千金换酒,天赋牌,3,通用,,获得1张李白，李白每获得12次古币，释放技能时会永久额外释放1次。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/b25b9bb1ab8823e7aa210c4545bde61709e141dfde6ff4b8bdee8dcc380979e6.webp,官方 2026-08-28,官方卡牌资料
talent-636214,丝绸之路,天赋牌,3,通用,,每出售4名场上英雄获得1张古币，每出售1张古币获得1张【河洛】英雄牌。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/c65c7692044a31dbe3ecde6512d8cf4d2967635415840e87e8ec16c5b428a7e8.webp,官方 2026-08-28,官方卡牌资料
talent-636417,春风化雨,天赋牌,3,通用,,回合开始时，获得1张场上【逐鹿】英雄的同名牌；若上场战斗胜利，则获得2张。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/6d0173a247aa8641180c5777901514989b4ad3e3a36f894eb3690750de46ba46.webp,官方 2026-08-28,官方卡牌资料
talent-636418,水晶穹顶,天赋牌,3,通用,,战斗开始时，穹顶会将区域内英雄的护盾吸收变为自身的护盾，保护区域内的友军不受伤害。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/b0daf94578c9a4e7191ecfb7825c941f46e42ed9f521c3e9b0aa166de6562a2c.webp,官方 2026-08-28,官方卡牌资料
talent-636501,望梅止渴,天赋牌,3,通用,,获得1张望梅止渴。回合开始时，场上每有2名【大河】英雄，再获得1张。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/0a0a0c5f713b2feb1d9a9518609e41331e1e803c03645c3421937e9cd62df9f7.webp,官方 2026-08-28,官方卡牌资料
talent-636503,四海来援,天赋牌,3,通用,,无阵营英雄获得牺牲：召唤1名与自身品阶和等级相同的英雄（无卡牌效果）参战。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/d2b32fceb3aab579a227ea405c2b7827d0a1d90441741cd0979f5a1a0456e881.webp,官方 2026-08-28,官方卡牌资料
talent-636504,命运图腾,天赋牌,3,通用,,战斗开始时，若你至少有2名【大河】英雄，随机在其周围1格召唤命运图腾：消灭击败该图腾的敌人。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/70a888e22e82b334fb6b3f40865aa10ae745243fb59c1b1bd4621ac3b0f3bfd2.webp,官方 2026-08-28,官方卡牌资料
talent-636505,神明庇佑,天赋牌,3,通用,,战斗开始时，图腾周围1格的己方单位提高10%生命值上限和20%攻速，可叠加。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/137313e964a906e68429ca0bdf3da24e31724974d9d345b3da9ee6b757542988.webp,官方 2026-08-28,官方卡牌资料
talent-636211,自我奉献,天赋牌,3,通用,,【河洛】英雄获得牺牲：所有友方单位+1临时等级，每次触发此牺牲效果时，临时等级额外+1。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/d1932f828341485a9cd036f177b6ff23dd87f4d254096b0cc8a952d99f66d7be.webp,官方 2026-08-28,官方卡牌资料
talent-636507,始祖熊灵,天赋牌,3,通用,,获得1张始祖熊灵，其被视为【大河】英雄且不占人口。战斗开始时，我方每比敌方多1个单位，始祖熊灵永久增加2级。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/0755c85c903d841bfc267e9d3cb09929521ea232e99ae6f2693c54f6e67d8adc.webp,官方 2026-08-28,官方卡牌资料
talent-636508,熊魂附甲,天赋牌,3,通用,,你至少穿戴2件装备的【大河】英雄阵亡获得牺牲：召唤1只与该英雄等级相同的熊灵。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/8f86bfe505c03e9b5c12b6052277b489853d39ac456e4d164b7416095a8352b3.webp,官方 2026-08-28,官方卡牌资料
talent-636205,一起发财,天赋牌,3,通用,,使用古币时，其他每个阵营中各1名随机英雄等级+3。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/70370a13e9e7364f01a1098dd0bde3b8847114417537d53901aba2197a43a8e5.webp,官方 2026-08-28,官方卡牌资料
talent-636204,古币机,天赋牌,3,通用,,召唤古币机，每对其使用4张古币牌（精致古币视为2次），依次获得：随机5张河洛英雄牌；1件贤者的庇护。之后随机获得：1张超速成长、1张普通装备牌或8能量。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/7a10b4fa5e7027b726b4272fba0a05691d23990396032546ef8395169d3f8e6f.webp,官方 2026-08-28,官方卡牌资料
talent-636511,虚妄转生,天赋牌,3,通用,,召唤1个虚妄图腾：被摧毁时，变为场上存活的等级最高或品阶最高的【大河】英雄（无卡牌效果）。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/0dcd9b4988ae4324a7cc7ad3933c6dc4452397d448611d386266bae3a4b8f2b2.webp,官方 2026-08-28,官方卡牌资料
talent-636203,升值,天赋牌,3,通用,,获得2张古币。战斗胜利时，古币牌提供的等级永久+1。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/a99d4cc3300e92d6deed66a568b79efba8a226478ada2dc0b92725f7ca21559b.webp,官方 2026-08-28,官方卡牌资料
talent-636513,灵祭升华,天赋牌,3,通用,,场上的图腾被摧毁时，等级最高的【大河】英雄获得图腾一半等级的临时等级。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/ac585bb1afafd125df85a60bb1a138e5b768fa445bcc6825b5dc5d854bfa36f4.webp,官方 2026-08-28,官方卡牌资料
talent-636114,核心裂痕,天赋牌,3,通用,,获得1张盗火。回合开始时，再获得1张（转瞬。指定1名英雄，至多偷取阿科米亚核心20级）。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/4aebbe1fad5202c9fadc09bf4c3121a287cf745da12673c7e4ebe509387198c7.webp,官方 2026-08-28,官方卡牌资料
talent-636113,能源置换,天赋牌,3,通用,,回合开始时，阿科米亚核心失去20级，获得10能量。每回合最多触发1次。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/792e0d9b8f0e537f12ad546044d83176f302c44f076fc73974741a3b17bb2e88.webp,官方 2026-08-28,官方卡牌资料
talent-636112,全域共鸣,天赋牌,3,通用,,随机获得1件火鹰装备，且火鹰装备的【日落海】专属效果对穿戴它的任意英雄生效。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/533c363f762674d46e59445e162169803a24c89c8153c051e44c82fb079113eb.webp,官方 2026-08-28,官方卡牌资料
talent-636602,升格,天赋牌,3,通用,,战斗中入场的召唤物存活8秒后，变为其召唤者（无卡牌效果）并保留等级，每场战斗最多5次。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/2c858a7d049f65a46c326cd8135c3bef28acf0e98799a62edc5d620038921930.webp,官方 2026-08-28,官方卡牌资料
talent-636603,千里相聚,天赋牌,3,通用,,每打出3张无阵营英雄牌时，全体英雄等级+4。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/733b967ec294a032d35e185bec26fd0540a6e5ae8223253956f17943dc5c8ad9.webp,官方 2026-08-28,官方卡牌资料
talent-636604,身外身,天赋牌,3,通用,,获得1张孙悟空，孙悟空释放技能时，呼出2个猴毛化身进行1次攻击。战斗胜利时，化身永久+1。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/acc17c2c2e9f73bbeec3d9e8b5d31b402a7c0141b046bf80c390a3e49f1bf905.webp,官方 2026-08-28,官方卡牌资料
